key,angle_degrees,psnr,ssim,model_inference_ms
003072,0,24.58293419574482,0.8439318707756205,30.728800000360934
003073,0,33.14665418599218,0.8454298386828899,36.41010000137612
003076,0,25.880508530213216,0.8122441919764765,32.400100000813836
003080,0,29.413140858481242,0.8769613686999371,31.808200001250952
003081,0,28.933498543244447,0.7945764603551942,37.00159999789321
003082,0,28.169221632561516,0.7585496120737893,33.07850000055623
003095,0,24.692800178626232,0.6942925052001663,38.37370000110241
003099,0,25.404784453428736,0.7239287470469717,30.97669999988284
003109,0,29.25780166585216,0.8077993529669866,30.950500000471948
003110,0,28.520215104092905,0.7858709608602635,33.54299999773502
003129,0,30.747089475404028,0.620950337249875,32.54730000116979
003136,0,22.851453830394494,0.7021863089295178,36.01100000014412
003160,0,25.6558488576669,0.7676208702614601,33.46389999933308
003163,0,23.9482970135238,0.7488685545290034,36.46809999918332
003166,0,27.691119181869635,0.8384218410344713,33.32579999914742
003169,0,31.596482233055262,0.7915499655046463,31.495300001552096
003177,0,22.278520352240506,0.715941947716016,32.50789999947301
003186,0,25.13830867018283,0.8327412870512605,31.940599998051766
003193,0,27.59391300125379,0.8752349001065306,42.208700000628596
000005,90,28.261582707294274,0.6699708016273863,34.63300000294112
000013,90,24.472432616598283,0.8884525504212976,35.95309999946039
000041,90,25.35235640647056,0.8500869557485208,31.05670000149985
000042,90,24.044439645928108,0.8185603298441656,33.52459999950952
000049,90,16.83311038512237,0.30045336803369116,31.941000001097564
000052,90,26.26773460433914,0.373514312443316,47.870800000964664
000054,90,25.796950949442525,0.6948479786219299,31.59880000021076
000058,90,31.496069682652283,0.7113046446619034,33.64739999960875
000063,90,30.62563775578866,0.7804146621976197,37.79049999866402
000065,90,26.72182681297949,0.7073873513869401,31.1388000009174
000076,90,32.62755028128566,0.8940024742551725,33.980600001086714
000081,90,25.9717755693164,0.7801162454263121,32.66770000118413
000089,90,28.68934279757605,0.8167763925909065,32.13559999858262
000093,90,35.04941017966232,0.8607763642711639,30.861600000207545
000095,90,35.14375904966823,0.8635110714392662,35.772999999608146
000105,90,32.94214605812431,0.9505764272155762,33.56740000162972
000118,90,26.289396436881276,0.7104226067266614,36.025199999130564
000149,90,28.493966712198883,0.5158751922868714,32.480500001838664
000160,90,30.6412824798724,0.8987050511994362,34.156900001107715
000161,90,30.17279201821101,0.8942292114061117,36.070699999982025
000162,90,29.69098160716557,0.8956542035987377,40.34909999973024
000167,90,29.46534788664344,0.7959062529572598,35.12879999834695
000182,90,27.785886572514045,0.7578946093949992,34.57630000048084
000190,90,24.855347061802497,0.7801406979229674,36.81529999812483
000227,90,24.66020164186228,0.4676593518848616,43.84170000048471
000247,90,26.4904329343142,0.9054110608945191,35.54760000042734
000251,90,22.608067267980157,0.777711995001316,34.90189999865834
000261,90,28.558035252726558,0.8323443173110904,33.29029999804334
000264,90,23.811661039878654,0.7667264085719735,32.23409999918658
000270,90,26.744738840946326,0.8285160741955042,31.515499998931773
000275,90,25.050016210836258,0.2991257992965281,33.32860000227811
000277,90,35.36215681647402,0.9487204491820336,32.02660000169999
000279,90,32.90662109251161,0.9115524511200385,34.6423999981198
000286,90,29.803875789990343,0.7763114610577225,37.08650000044145
000287,90,31.218257448130235,0.7601035283527225,36.37860000162618
000290,90,22.36143227962724,0.6705564466764624,39.45279999970808
000294,90,25.570880853153753,0.3554060284198709,35.736699999688426
000295,90,25.08495533733523,0.34503537380797417,33.32669999872451
000301,90,29.2220461369957,0.8904674979422025,36.73170000183745
000314,90,35.65816186602288,0.8512778603954315,34.73470000244561
000320,90,21.773207168413823,0.6401507462184299,35.2588999994623
000323,90,28.353257344254473,0.8312004060006568,34.280399999261135
000325,90,31.05151052299707,0.9173041915455162,32.332800001313444
000333,90,25.849619411252277,0.7652827626261357,34.8666999998386
000339,90,33.8961988147478,0.9019348447299004,30.86800000164658
000349,90,26.01121942444894,0.6991745151525746,32.366699997510295
000355,90,14.605423597277413,0.306380455169532,35.652499998832354
000364,90,24.968926135444125,0.760472663101548,32.446599998365855
000366,90,28.571759750917227,0.8417244302902892,36.02770000361488
000391,90,34.493684861798414,0.8958550329880715,32.7618999981496
000397,90,25.195705739582934,0.32778004543209016,39.39729999910924
000398,90,22.17957335711501,0.22466971546567638,35.37940000023809
000401,90,30.76946607681017,0.7730946837848947,31.36070000255131
000410,90,34.57148260899906,0.8657340970606804,33.77090000140015
000414,90,21.43018897140783,0.5945432635392649,36.92850000152248
000423,90,29.92843014640107,0.6746074320866913,32.94399999867892
000428,90,27.72109581088487,0.8815952658589781,38.44759999992675
000432,90,29.98292792849067,0.8476206625177563,31.870999999227934
000437,90,31.677707589203628,0.8885148571028709,35.35629999896628
000438,90,31.905045867993927,0.888639538918212,34.91519999806769
000440,90,27.58992972221469,0.7633532003736533,32.64619999754359
000442,90,31.100103828760844,0.855035622905001,34.36810000130208
000446,90,28.857559776153984,0.7846472041022452,32.50520000074175
000450,90,31.136924350316075,0.8408998345319182,38.58820000095875
000456,90,24.947938364778608,0.5970754795516555,33.496599997306475
000458,90,23.846368815139876,0.671523722090283,34.98730000137584
000459,90,23.968748922021213,0.6768491173907584,36.206100001436425
000462,90,35.0882160218316,0.9469993820688725,33.2827999991423
000485,90,33.21714647122347,0.8284259704110474,35.08040000087931
000490,90,25.05381566990168,0.7950386433471143,34.02559999813093
000491,90,25.71497678927342,0.8105513946203012,35.087599997496
000494,90,24.169009570749786,0.27839328877874836,33.89370000149938
000499,90,23.481300848285667,0.6531709477652572,33.80489999835845
000503,90,26.194909571434984,0.6598363583589918,38.21600000082981
000515,90,16.984568293885594,0.5766747733665936,32.7928000006068
000525,90,30.645658115806302,0.6486820199164748,32.436200002848636
000528,90,32.394717773722036,0.8782458065042198,36.11980000277981
000533,90,23.023855963412228,0.6562585666184985,35.31490000023041
000534,90,23.475314666764575,0.7239929278396029,44.59829999905196
000535,90,23.768263620624538,0.7343556097852951,35.639999998238636
000545,90,28.68435924092655,0.8755415879456029,33.60170000087237
000555,90,31.632811962363682,0.8530455753557682,35.99530000064988
000562,90,22.187407947971423,0.5431610428891351,34.24930000255699
000564,90,31.416412192572615,0.8222655529866023,35.741300001973286
000604,90,22.309816227824744,0.844241698714599,32.332800001313444
000633,90,29.92027059885784,0.8195683376251329,33.30609999829903
000641,90,20.311655670289554,0.401747453017983,33.34529999847291
000642,90,20.148640502857397,0.41433061928288034,30.30890000081854
000661,90,32.6011220311631,0.735681594034195,30.76839999994263
000667,90,33.37414475835109,0.9814244247340486,35.85490000114078
000669,90,27.50357614281848,0.6769340895101018,31.28160000051139
000675,90,25.850506363329014,0.835723481847763,32.72780000042985
000687,90,28.965850647681606,0.7978485913078077,36.30019999764045
000689,90,26.047418189521952,0.8847943825075477,37.36560000106692
000690,90,25.304083166327402,0.8536047571732401,34.70179999931133
000706,90,20.26267129304706,0.2729189156988568,29.83920000042417
000707,90,20.581544785041164,0.2812363142002628,31.666899998526787
000718,90,20.28840886721168,0.7584139501347243,32.49409999989439
000721,90,27.038768873442265,0.9106382465718389,45.97980000107782
000732,90,21.911794389129827,0.6659375625567583,35.17880000072182
000735,90,24.390535708141286,0.43024580873720397,33.96169999905396
000746,90,32.645557354345556,0.7230798724632264,37.849599997571204
000749,90,25.301714904057736,0.7411140000398159,32.526699997106334
000752,90,29.601181083383125,0.6835901513942629,33.31579999940004
000760,90,24.192588090389666,0.2959885992614166,34.01359999770648
000764,90,20.341904390442004,0.7669289412972331,33.17790000073728
000778,90,22.365968896426267,0.4859841739688588,37.837399999261834
000781,90,30.337073674553533,0.759615387571238,37.825299998075934
000805,90,37.84195885282611,0.945345962553978,35.53890000330284
000807,90,34.651804496746074,0.917288213709712,34.870700001192745
000809,90,31.67602847500143,0.924872811073929,32.94829999867943
000816,90,29.69631337147897,0.7396917896640245,34.43580000021029
000820,90,21.479769668005467,0.6942919701028173,31.974600002286024
000828,90,32.31030682768608,0.8336906963130459,34.984499998245155
000830,90,32.93972429368563,0.7961189154675007,34.324199998081895
000836,90,26.655479728969553,0.8128958443758487,35.85469999961788
000838,90,29.02469858248063,0.8606994981639385,35.20429999844055
000840,90,27.33490825721396,0.8513011916385405,34.88930000094115
000844,90,25.675891109263684,0.6598135150377694,40.17319999911706
000851,90,31.243040324459955,0.8212000489163399,34.92099999857601
000861,90,25.52901296136413,0.6974431918331156,30.033499999262858
000862,90,26.87120438125097,0.7407661255920106,32.99909999986994
000867,90,23.053412814827933,0.3336492529211948,35.606000001280336
000886,90,29.94245203864292,0.8920991500873119,31.531200002063997
000893,90,29.373620925477894,0.8284121128383838,34.570899999380345
000908,90,27.719077204290706,0.829057306742549,36.256700001104036
000915,90,23.57466428511173,0.7786191093607377,33.82739999869955
000926,90,30.209142041747825,0.6698272079251372,31.948799998644972
000930,90,26.804298260073807,0.7526145150345285,34.99480000027688
000938,90,32.9584066975598,0.8010533361025453,33.28809999948135
000948,90,27.3639047108214,0.8218751035689464,34.759699999995064
000949,90,34.4273982795442,0.914009304415226,33.476900000096066
000961,90,33.14010796895728,0.7538829939579964,35.2469999997993
000962,90,31.20876361680487,0.7062318220774829,31.667700000980403
000966,90,30.98365445750592,0.9034583096593618,30.675699999846984
000978,90,34.99569476691712,0.9778722347946167,32.48060000260011
000984,90,10.57303163210922,0.2851580957320533,34.77090000160388
000986,90,27.227970912668816,0.8169972837105188,34.853900000598514
000987,90,28.01149391853926,0.8505089373563696,35.47379999872646
000995,90,32.398457610736436,0.6865310159802437,33.9934000003268
000998,90,30.035793101438575,0.8674696274958738,33.37989999999991
001007,90,33.62785368171888,0.8723923294048309,33.9401999990514
001013,90,30.34152981318789,0.9431775611397513,32.12659999917378
001022,90,25.404640836672684,0.7214219226375446,34.87659999882453
001023,90,26.478945475115495,0.7795825820015371,34.22280000086175
001028,90,28.09158373766984,0.8775365930577069,35.41670000049635
001039,90,24.793553986154123,0.6593260755433703,34.34909999850788
001041,90,20.870195456792054,0.7958668733030881,41.12139999779174
001042,90,21.331945572606905,0.8148597441751659,32.63919999881182
001046,90,31.585677229258764,0.85152986332345,35.768000001553446
001051,90,30.281935916881153,0.7569987879533767,30.770299999858253
001056,90,23.127075252293302,0.6902724634486004,32.16409999731695
001058,90,22.138256391138423,0.6483652155306451,34.68350000184728
001065,90,32.769960362058484,0.7500266627429734,32.506799998373026
001081,90,37.12430008289026,0.9179186176881791,33.70519999953103
001089,90,28.790642411429722,0.8945243798165023,35.8667999971658
001092,90,24.61667900984434,0.8052744388868548,34.6888999993098
001099,90,26.43967386891204,0.8286876180152074,34.29529999993974
001114,90,31.680482393613563,0.8779759958391785,32.54260000176146
001117,90,27.747874412575282,0.6522553757264726,32.94119999918621
001123,90,25.351720105670882,0.8070844323672958,39.5193999975163
001127,90,27.993472127392405,0.8355681842379719,30.870799997501308
001137,90,27.665942865947088,0.8201372249691188,32.964099998935126
001146,90,25.14574767242135,0.7709064474701955,36.711700002342695
001158,90,27.333970730654222,0.5273104564116299,41.75250000116648
001161,90,32.27275334726651,0.8084515708220005,35.151799998857314
001173,90,30.27900719058828,0.8563597832931471,34.20399999959045
001181,90,25.008462434087857,0.6619325298672681,34.877500002039596
001182,90,25.239308735573303,0.6677416911226344,30.59390000271378
001186,90,27.63035340618825,0.8349154593783021,32.75670000220998
001194,90,36.09794391197909,0.9464013711403012,38.10890000022482
001199,90,34.627089543552145,0.7869197487668991,33.61089999816613
001210,90,22.667267225374662,0.6890458993811048,33.40250000110245
001211,90,23.182018737559552,0.7038474454010017,32.4399999990419
001214,90,20.471516967251446,0.7439349150058783,32.75219999704859
001219,90,27.67304316967893,0.8004916121643514,34.12410000237287
001238,90,30.847348499225575,0.8863607842319607,35.922800001571886
001240,90,26.522429726274165,0.7254013892215233,34.157300000515534
001245,90,29.135748418859706,0.829750468440483,35.43559999889112
001252,90,26.181949181382144,0.7130417551312009,35.53440000177943
001253,90,28.5416541432258,0.7565785331794969,34.16329999890877
001259,90,35.44997565380542,0.9530299005313366,37.43580000082147
001275,90,28.953156358200232,0.85805940680632,33.4605999996711
001278,90,25.99440111255914,0.7355449163839449,34.77090000160388
001279,90,25.869607239626422,0.7279293697306057,29.980999999679625
001281,90,22.24546910146551,0.5075960448119434,36.172599997371435
001286,90,19.26704398343425,0.35264092248968937,33.23090000048978
001287,90,19.056909215582827,0.3463253520624196,34.69749999931082
001294,90,30.28377107713638,0.7786189876221818,34.63959999862709
001296,90,29.494011103311895,0.8119106740794704,35.59849999874132
001307,90,22.51034232053518,0.46635919347649757,34.747199999401346
001308,90,24.67324627058163,0.8786962787187099,36.85330000007525
001315,90,19.025624815718412,0.6418710784439444,44.91070000221953
001316,90,26.908556527128496,0.7433318777161166,35.87630000038189
001317,90,29.593439833265872,0.8798658184719086,34.77009999915026
001324,90,33.04551967017535,0.732671252663374,38.14760000022943
001349,90,35.9371549957486,0.9103831289029122,29.88080000068294
001351,90,34.24249353093584,0.8227895861420631,31.609600002411753
001353,90,31.095012706529147,0.7144287498817444,35.511699999915436
001356,90,22.906812436255922,0.6891760845246613,34.59070000099018
001362,90,23.188678857417383,0.32469956038225894,35.4042999970261
001363,90,23.917349274508588,0.3048638576642093,31.113599998207064
001365,90,24.870927804571718,0.614637863864162,30.944799997087102
001371,90,23.167866233038204,0.6895116943096621,36.261600002035266
001377,90,25.723030705289837,0.6797652116635049,34.31609999825014
001383,90,23.68623284339826,0.7519580517375367,30.55080000194721
001393,90,29.422200056973754,0.7128635334698558,35.50890000042273
001394,90,30.245058366649864,0.7330725457615852,37.19880000062403
001396,90,25.74964379295703,0.710028483561998,35.730199997487944
001402,90,34.22766274061074,0.8987650982437729,33.10980000242125
001408,90,32.30731855076836,0.9482438582607507,34.117999999580206
001409,90,35.40051352566055,0.9154755422172547,35.078699998848606
001413,90,21.00625052351127,0.7356740633714909,33.13640000123996
001420,90,25.57013158584358,0.715372705639211,30.677400001877686
001442,90,27.581807938132755,0.7825126626922451,31.618600001820596
001465,90,34.94965135105292,0.935685965675354,33.232500001759036
001499,90,32.116002762538486,0.9259819025725127,34.11870000127237
001505,90,26.44760009288631,0.6956243392860125,30.85839999766904
001507,90,28.081268791584666,0.7331449610534608,31.944999998813728
001508,90,22.228824357181786,0.6430168798109657,37.75619999942137
001513,90,24.897957527601907,0.7401450565986447,32.62220000033267
001524,90,28.840115553690122,0.8978142040602117,36.3604000012856
001526,90,38.63052005649609,0.9460768549933434,34.1870000011113
001527,90,36.897350800727104,0.9260391623895168,33.89980000065407
001528,90,24.081309128653928,0.6708299181139451,38.75510000216309
001530,90,29.961727758378096,0.6510371388792247,39.79750000144122
001532,90,34.58166334477734,0.8187048526177406,33.01360000114073
001534,90,27.14678725526415,0.8292606477299598,33.48240000195801
001540,90,31.310589253340165,0.9312014235675335,44.936099999176804
001544,90,24.32874387878077,0.7835610064060688,34.856000002037035
001545,90,31.561807198830675,0.8676756242905855,35.94169999996666
001550,90,29.69288062751374,0.8588580268408657,44.62400000193156
001552,90,21.94075666728019,0.8125779958103317,34.960100001626415
001553,90,25.815519832915847,0.7253407058606193,34.03459999753977
001561,90,24.910810368333635,0.8435514606135618,30.641099998319987
001564,90,33.26452200735924,0.9274862749584913,34.79640000296058
001572,90,20.204855030313844,0.6297446951067485,34.54010000132257
001573,90,20.244503917544897,0.696202775986719,40.312299999641255
001579,90,35.358378860772014,0.9184235408682824,34.56899999946472
001595,90,28.833621247803407,0.5992728495652377,32.75249999933294
001602,90,23.46842382885619,0.774122429184001,34.54049999709241
001610,90,26.964752929737365,0.8302319865662455,34.2796000004455
001621,90,30.67889492691803,0.8369785332665295,31.891800001176307
001623,90,32.09444953368881,0.877869946009636,36.39910000129021
001626,90,24.847113498937293,0.7430774832300954,34.53620000072988
001630,90,27.80826641068622,0.8651769789983929,38.032899999961955
001633,90,29.266478235986327,0.628450682123065,33.174400003190385
001649,90,30.310344397654575,0.8131472521841526,31.846099998801947
001658,90,25.606037184647406,0.7192043969213727,30.666200000268873
001661,90,30.21427108940619,0.9100946788324118,30.747999997402076
001669,90,21.168843668650585,0.3413964703871285,34.20680000272114
001672,90,28.752910890494228,0.840058634670183,34.8963000033109
001679,90,24.88285419914272,0.7526267503548516,33.64950000104727
001697,90,31.064879958745706,0.7126165444031702,32.304000000294764
001726,90,23.685676144274872,0.6813488576523777,36.13970000151312
001732,90,34.661059183019866,0.8735174493694305,33.980699998210184
001733,90,33.36301252260298,0.8213516187779191,34.447699999873294
001735,90,35.17402127928118,0.8477272553017139,32.31059999961872
001737,90,28.47211423459798,0.8584995697980523,33.10760000022128
001742,90,28.656722199419814,0.828265489908034,32.17880000011064
001746,90,20.586260015619633,0.6778110369968002,33.91150000243215
001775,90,26.496422898226378,0.664381074415505,35.349800000403775
001786,90,25.114330461581545,0.8179436248489023,32.265100002405234
001793,90,22.85165141754979,0.5938214530784711,33.58070000103908
001802,90,36.593590477055834,0.9121302096097469,37.66130000076373
001809,90,36.671018015354214,0.9610380979299545,40.309600000909995
001810,90,35.59317218123488,0.9648657605571747,32.75650000068708
001815,90,24.07967368425166,0.7835860008786452,33.59120000095572
001824,90,27.812631132964967,0.8365273685323,29.482800000550924
001836,90,22.726181537034943,0.7085511677879587,34.44640000088839
001842,90,29.36953089352686,0.7910858299829774,35.78199999901699
001856,90,35.529450099070125,0.9166702197618485,32.50980000302661
001861,90,30.507875661462933,0.6295424870720953,36.99469999992289
001880,90,26.03319264931068,0.7235958653872218,35.43270000227494
001885,90,32.08625751492896,0.9458335158379376,29.663100001926068
001896,90,29.767527183974654,0.890292702498354,37.92549999707262
001900,90,31.90589779194783,0.911771699717395,35.906500001146924
001901,90,33.469908340154866,0.9498526978430748,36.52510000028997
001911,90,30.83681601553941,0.8705933534784317,37.309499999537366
001915,90,24.56900273701962,0.6920973679517731,36.397799998667324
001941,90,22.858420286808364,0.7175310819893069,34.769199999573175
001949,90,27.708111443070642,0.8639948203992415,34.7775999980513
001951,90,27.453867567609464,0.8717887304919771,35.023200001887744
001954,90,35.81540288763319,0.9504116712942123,34.66199999820674
001956,90,21.252689330073267,0.6162583889288048,33.772499999031425
001967,90,27.09406067139338,0.7667006262481995,39.511300001322525
001969,90,29.242104412886096,0.567480616607666,32.01629999966826
001970,90,29.051680659157327,0.5684721869964376,31.694200002675643
001987,90,31.403548970975304,0.7787689978522658,31.730099999549566
001992,90,35.46741124670485,0.9663067848648131,34.30030000163242
001994,90,23.79970125107626,0.6983503007648475,33.64470000087749
002001,90,28.475228016844383,0.48793834632873534,31.54480000011972
002011,90,30.83205547265927,0.6880108093209266,33.832600001915125
002015,90,31.62605490860734,0.9121459538179636,36.14500000185217
002035,90,26.702181093255682,0.7604972219416853,35.219299999880604
002042,90,17.725014692697247,0.535241523718825,35.28129999904195
002044,90,24.19759109285588,0.7891026674210802,29.71879999677185
002061,90,28.643495009811204,0.7162834582205341,44.84080000111135
002064,90,27.20398333660405,0.41775446494573354,34.66939999998431
002067,90,23.205145368948855,0.701858374135233,31.984799999918323
002080,90,22.380738304001202,0.7251743087774536,33.313099997030804
002082,90,29.342759056427887,0.5347818982814653,34.98349999790662
002085,90,26.209895779635666,0.5850334429852101,34.59849999853759
002087,90,26.88132361925405,0.6226719027263671,33.87319999819738
002097,90,30.183572695759096,0.661613530122161,35.20060000300873
002106,90,30.513926292283628,0.6286490216805934,29.758800003037322
002111,90,26.564348217764,0.8376731752682179,36.50479999851086
002121,90,27.43651468565244,0.725149836562281,32.4332999989565
002132,90,26.32984298356009,0.7943447973128781,30.247599999711383
002147,90,21.991039823543925,0.6228847650227248,44.82129999814788
002150,90,35.20045458854217,0.9208860828073024,35.25249999802327
002153,90,25.02354108155275,0.28885750115302206,36.252599998988444
002154,90,24.991328798959344,0.2825964287585169,30.143299998599105
002156,90,24.909418492326203,0.7799681473179031,33.40319999915664
002157,90,28.93688775951174,0.729847279770486,37.307200000213925
002165,90,31.22095884745545,0.8089796896377206,41.51619999902323
002170,90,31.109531517592117,0.9205804642772041,34.94040000077803
002187,90,31.705616064945392,0.9020033384539485,35.57400000136113
002189,90,24.19111402051765,0.7693749563038922,36.26319999966654
002213,90,34.30361689078219,0.862896603823185,34.45379999902798
002215,90,33.47659896267065,0.8570560610938073,31.166700002358994
002218,90,37.44734721859405,0.9245225209817887,31.139500002609566
002225,90,41.748013135916764,0.9642736492261886,33.09330000047339
002226,90,41.44202939991868,0.965591577237606,36.18009999991045
002229,90,31.920818028824485,0.8480803113510758,33.84839999853284
002237,90,23.463761564046028,0.803644012680754,34.566000002087094
002239,90,22.33071336268771,0.7749357925180076,30.3665000028559
002248,90,22.293007304165542,0.7917858877114803,33.360900000843685
002253,90,25.898532897242553,0.5608856959040706,41.93390000000363
002255,90,25.725725722195442,0.5649075578268319,32.309999998688
002258,90,20.422690273703612,0.8318479273658269,34.079100001690676
002260,90,20.769339264716766,0.7009607308234553,33.35710000101244
002263,90,32.51576987041632,0.8676192355308533,30.583800002204953
002275,90,37.42995016337564,0.9439606984039545,35.82339999775286
002290,90,29.37314894078094,0.8617992827122435,31.68559999903664
002294,90,24.524928573808996,0.7840227138774304,37.87180000290391
002297,90,29.084105899143143,0.8054281148719787,34.70559999914258
002299,90,27.63653519427237,0.7371413250523321,34.20449999975972
002305,90,27.174577309646416,0.6107613505237154,34.48790000038571
002314,90,27.655096680746396,0.8872039566135556,34.54340000098455
002318,90,19.130094536252813,0.6334116159014777,30.916400002752198
002328,90,23.908275026091317,0.5555290607133484,33.95950000049197
002335,90,34.86023225546297,0.8266962906422615,35.379199998715194
002344,90,30.5706418432197,0.9178137182110659,29.800000000250293
002348,90,27.441187083785273,0.8703462467134372,32.284599998092744
002356,90,30.262087248587367,0.8879294822326899,30.47530000185361
002359,90,42.15708852466082,0.9808989842171669,32.207100000960054
002361,90,24.613685440243394,0.8136075002062917,31.74800000124378
002364,90,26.182914275804595,0.7565930665555075,32.06729999874369
002365,90,33.06124364073832,0.9522156630201339,35.23740000309772
002377,90,24.987279705658096,0.7207496765943915,35.357400000066264
002383,90,26.347530329373296,0.40845671552246493,36.4491000000271
002396,90,25.887699531192574,0.762388927172727,32.12400000120397
002406,90,32.31260678475809,0.883456209030509,31.588199999532662
002407,90,33.636118537218465,0.9158956891746521,31.83569999964675
002410,90,21.832528544067284,0.7050628128534854,31.68510000250535
002420,90,32.72990528276886,0.7963388811614514,34.826999999495456
002423,90,31.976298750610106,0.8824638723950387,32.12540000095032
002424,90,36.082481683140976,0.9273893805184364,34.34650000053807
002431,90,26.379485927884193,0.7275104381117947,34.04420000151731
002440,90,28.085936619755614,0.771376343660824,35.90780000013183
002452,90,33.167571556735204,0.89929646032089,37.140099997486686
002455,90,27.808415558076142,0.8717347050344944,34.91000000212807
002459,90,23.825340752502917,0.8338233101991043,41.662699997687014
002464,90,32.54136128184034,0.691041906045556,31.46280000146362
002471,90,28.208876248877118,0.4638066048443317,34.776299999066396
002476,90,28.777232313459745,0.7470114520901013,33.87759999895934
002480,90,25.463464714872217,0.7651809252492227,31.331399997725384
002491,90,29.484736028005244,0.6337121355945468,38.03700000207755
002497,90,30.098696536093005,0.730643897549674,40.36470000210102
002499,90,30.84789866321603,0.7533012358009368,36.192100000334904
002500,90,27.16150349539824,0.8603921597513109,34.166800000093644
002508,90,26.68208251641666,0.7366546246082782,35.34550000040326
002513,90,30.82155984424078,0.9305773743231297,31.291600000258768
002514,90,30.187606557388385,0.9185276773780584,33.0604000009771
002529,90,35.51721327741332,0.9471500488142968,36.16650000185473
002535,90,18.0318201900628,0.5143089855383495,33.965599999646656
002545,90,26.58611843936612,0.7351770811215413,31.59869999944931
002548,90,26.24326303820599,0.7535882333409274,32.988599999953294
002555,90,29.823640556220106,0.6377801875252723,31.408599999849685
002567,90,25.166253887438895,0.4797062290882515,31.057100000907667
002570,90,26.668805574849074,0.49008107049471816,36.50420000121812
002571,90,27.55759546604889,0.5036065103218295,32.39400000165915
002572,90,32.34163996207661,0.9316742709121109,37.97899999699439
002591,90,27.015796802866646,0.8796193405514173,32.47840000040014
002607,90,23.029751601059353,0.2663338104377873,39.35950000231969
002608,90,33.751790379029046,0.9142964289460183,35.99730000132695
002609,90,30.89848402923703,0.9287337156114578,34.81589999864809
002614,90,31.341581103625018,0.8610244200341701,36.27250000135973
002616,90,23.393200935726625,0.6993755060107654,33.19949999786331
002622,90,30.57801674988503,0.791320398789294,35.151500000210945
002623,90,29.81465315140728,0.7710886623201967,35.374099999899045
002632,90,25.493052560296128,0.7850699706628006,34.882700001617195
002635,90,20.372856672078804,0.36700525056910144,34.062200000335
002642,90,21.645877145082313,0.6996952202556888,33.18639999997686
002645,90,33.483176749680695,0.8927671513872146,32.279499999276595
002648,90,28.78153739204205,0.7590096355338096,40.3057000003173
002659,90,30.426021643515536,0.8113326713916809,34.0293000008387
002665,90,26.961245403875445,0.7990311216004342,35.13159999783966
002669,90,24.45130945277359,0.7369383436634858,33.70340000037686
002670,90,25.199424439985666,0.733082242756523,32.58990000176709
002676,90,29.94538873015348,0.7065716817923486,33.45949999857112
002685,90,30.842458260756217,0.9184235269626165,31.337600001279498
002686,90,30.38209516597321,0.9065769809934963,32.44070000073407
002702,90,34.55965454655909,0.8477038289012909,33.29880000092089
002706,90,22.5434408674791,0.8298963240829706,32.67499999856227
002709,90,28.01077442428172,0.7100408564799614,31.788100000994746
002713,90,20.271685491279626,0.3700508675022774,32.03919999941718
002715,90,20.105125299164285,0.3662684998164289,31.231699998897966
002717,90,26.42349819724516,0.7969276191536486,32.22349999850849
002720,90,21.420181915742535,0.7735447928801141,35.151100000803126
002743,90,19.565691356880016,0.6056020834448332,35.30010000031325
002750,90,25.30998988926801,0.6943352559665441,40.30409999904805
002757,90,23.160330445823163,0.3485740432948545,32.04360000017914
002769,90,24.256662568474077,0.4678056435194073,32.26450000147452
002775,90,26.94765765030617,0.797108893433109,34.51860000132001
002778,90,22.334651445811176,0.768298169302443,35.480400001688395
002781,90,23.79061922150808,0.7781751818590165,35.50909999830765
002782,90,24.006831586789843,0.7832928706528545,35.342600000149105
002798,90,29.290718754992312,0.525379677675724,35.5054999999993
002804,90,27.261016706347103,0.7460550094596744,35.95029999996768
002811,90,29.38876631471658,0.7003777717339993,34.91120000035153
002817,90,29.868367711731103,0.7424595398864615,38.88159999769414
002827,90,22.98521174373271,0.5726888921167641,34.86730000076932
002828,90,35.16419148722011,0.9478292033016682,37.61310000118101
002836,90,31.882227629415002,0.9467125959621668,32.13010000035865
002838,90,35.96231207878284,0.9389843004393578,33.80979999928968
002839,90,34.88313780328016,0.9283167991621494,36.80460000032326
002845,90,28.886250040502027,0.7649390256893783,36.257100000511855
002846,90,28.423727311702617,0.7550455123655991,34.988999999768566
002847,90,30.54643049870308,0.7901384584499598,33.661100002063904
002857,90,36.94790041429109,0.8969580547504425,30.24070000174106
002859,90,36.824359993905176,0.8887406113042832,32.65740000279038
002863,90,25.130684495156316,0.7939268613013457,34.629000001586974
002864,90,27.25092250174063,0.7830636607407742,34.73829999711597
002865,90,29.04043403483019,0.794319064666301,35.194600000977516
002869,90,34.196682334581105,0.8313013034301102,34.89859999899636
002882,90,28.920236537992416,0.8321705025631748,36.704999998619314
002894,90,32.565248706638044,0.7673896134743691,37.91780000028666
002900,90,23.73440211999261,0.812708356837593,37.62949999872944
002921,90,28.88923630068886,0.7585356606887579,34.817899999325164
002925,90,22.19458741993739,0.2515106237455839,48.71679999996559
002926,90,21.17511431989338,0.2552840598367454,35.30200000022887
002930,90,21.61953726492682,0.5305274746927634,35.691499997483334
002936,90,31.650305685271384,0.8976450851666927,42.48329999973066
002942,90,26.811380656370343,0.6350303055183292,35.72540000095614
002943,90,26.8081968031027,0.6197170891381949,31.89839999686228
002958,90,26.901098939470106,0.70978617105015,47.39989999870886
